Countries,Indicators,,2010,2011,2012,2013,2014,2015,2016,2017
Fiji,Gross Domestic Product (GDP) per Capita in PPP Int$,,"7,201.1281587","7,488.2889977","7,683.0258114","8,130.7392396","8,688.3264839","9,053.9872897","8,930.9873046","9,219.7448425"
Japan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9.1567736,10.6167173,10.7906532,10.7915936,10.8320494,10.8855066,10.8255291,10.9359331
Japan,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,14.5703602,13.1217842,12.9723444,12.7012806,12.8696804,12.9476709,12.8543987,12.8477173
Japan,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Japan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7.5018921,8.8905058,9.0566692,9.0930958,9.1116886,9.1528597,9.0974722,9.1963015
Japan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39.6088066,40.9071045,40.6914177,40.8301201,40.2869377,39.4406700,39.2033653,38.8943825
Japan,Gross Domestic Product (GDP) per Capita in PPP Int$,,"34,855.8465380","35,587.5059282","36,960.4692513","38,710.4552196","38,908.0393089","40,132.9981907","40,875.3893967","41,729.0144658"
Kiribati,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9.2072468,8.5840511,8.5984240,9.4600525,9.9376888,7.9881854,9.3203678,10.7575970
Kiribati,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,0.1226655,0.1343665,0.1441113,0.1211234,0.1178196,0.1466876,0.1234855,0.1122196
Kiribati,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,5.1609988,1.5570242,7.1794243,14.4323320,13.8981075,10.7152205,17.0313053,21.0898933
Kiribati,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8.4176474,8.1306820,7.6358700,7.7760415,8.2311554,6.8070173,7.4137397,8.1539717
Kiribati,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,81.7647018,88.0681839,95.1086960,91.1458283,113.0653229,101.7543945,114.5833359,119.0082703
Kiribati,Gross Domestic Product (GDP) per Capita in PPP Int$,,"1,718.6040526","1,748.8172017","1,836.4274487","1,912.7750668","1,895.6456338","2,084.4477380","2,175.7062344","2,183.8278358"
Lao People's Democratic Republic,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2.9115524,1.9445751,2.0763760,2.3998499,2.2984555,2.4536645,2.3608749,2.5280869
Lao People's Democratic Republic,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,35.9600945,52.6024094,48.6318703,48.7033234,50.8794670,45.3653259,46.4421196,46.1833649
Lao People's Democratic Republic,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,16.7157250,27.6045284,27.0246677,18.9967194,16.7885017,16.9615231,18.1193581,16.6513596
Lao People's Democratic Republic,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,0.6036361,0.3669390,0.4367017,0.7126626,0.6837332,0.8639131,0.7649484,0.8885543
Lao People's Democratic Republic,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,22.3128109,20.8063011,21.2177181,25.2492733,24.1004238,22.9702835,20.4634743,21.9688950
Lao People's Democratic Republic,Gross Domestic Product (GDP) per Capita in PPP Int$,,"4,352.1820447","4,604.2326461","4,886.0520992","5,305.1981309","5,744.6456089","6,146.3102690","6,557.0323240","7,038.2760049"
Malaysia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3.2299027,3.3874124,3.5374574,3.5724562,3.7781980,3.8767960,3.7443180,3.7625741
Malaysia,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,34.5287949,34.5154405,33.6147517,33.8498652,33.3112538,33.3495706,34.4104946,34.2524171
Malaysia,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0080417,0.0039024,0.0235127,0.0246071,0.0522890,0.0339593,0.0209741,0.0235770
Malaysia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.7027421,1.7898167,1.8908730,1.9200211,2.0581059,2.0667432,1.9185839,1.9512132
Malaysia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,26.9824147,27.4726272,28.9103448,28.1748653,26.3257831,25.1012087,23.0420306,21.8690977
Malaysia,Gross Domestic Product (GDP) per Capita in PPP Int$,,"20,675.4028850","21,818.8752176","23,024.0225217","24,084.8815501","25,566.0216193","26,717.3948329","27,731.4391612","29,511.4420582"
Marshall Islands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,15.2456551,14.7657766,14.4939718,14.8092747,14.9224777,17.5906563,17.8621826,16.4029408
Marshall Islands,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,14.1419096,14.6079807,14.1353903,13.5711937,14.1242142,12.3735304,11.5022078,12.4135437
Marshall Islands,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,52.7325211,41.6734543,40.8411064,38.7595329,42.4387550,46.1091499,45.1976395,45.6359978
Marshall Islands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.3392205,5.7440815,5.8500719,6.3967066,5.7868347,6.5853996,7.0565753,6.2033305
Marshall Islands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,56.5476189,54.5454559,51.3368950,53.6458321,49.7297287,56.9060822,58.0808106,65.3846130
Marshall Islands,Gross Domestic Product (GDP) per Capita in PPP Int$,,"3,470.5786657","3,568.8455074","3,731.6842178","3,883.1261586","3,934.3242109","3,942.9267418","4,100.0206235","4,326.5146341"
Micronesia (Federated States of),Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,13.1062450,13.0952749,12.3147574,12.1759682,11.8041058,12.5315218,12.5909653,12.3515492
Micronesia (Federated States of),Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,3.2335320,3.0252194,2.8849869,2.7120500,2.6945908,2.5702298,2.5598128,2.4035306
Micronesia (Federated States of),External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,79.0120926,73.5115891,75.8569870,74.1915131,68.6252594,71.4119110,70.0512314,71.5224762
Micronesia (Federated States of),Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2.2894614,3.0350740,2.5816965,2.7758291,3.3503871,3.2249432,3.4130194,3.1878312
Micronesia (Federated States of),General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,67.3400726,65.2733154,65.3374252,59.8101273,54.4025192,55.8730202,61.9335365,64.4628143
Micronesia (Federated States of),Gross Domestic Product (GDP) per Capita in PPP Int$,,"3,235.3522459","3,418.3791808","3,406.6616244","3,327.1829493","3,307.4856332","3,491.6684138","3,551.3550729","3,993.0986201"
Mongolia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3.7394562,3.5861216,3.8549333,4.0673237,4.1900039,4.2383409,4.4235563,4.0023012
Mongolia,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,28.0550480,32.0038986,31.5344009,37.3002129,34.8404350,35.9159546,31.9573135,32.1524696
Mongolia,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,4.3473005,6.1733236,5.7778139,5.1600409,6.3783703,4.3965316,5.6657548,2.8360016
Mongolia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2.4448433,2.1319282,2.3420372,2.2616057,2.3726292,2.3892858,2.6248667,2.4689519
Mongolia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,31.5754795,37.9317665,38.9066200,40.0985375,39.0613670,33.6126938,40.5099297,30.2847214
Mongolia,Gross Domestic Product (GDP) per Capita in PPP Int$,,"7,550.8698050","8,881.4829049","9,976.5590205","11,117.3920173","11,991.9350685","12,187.7717628","12,256.9916956","12,945.8186665"
Nauru,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10.4306307,8.1834335,7.4504571,8.4332295,9.0892286,13.2516565,13.8648434,11.0175152
Nauru,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,2.3330624,1.8512487,0.7806954,1.0693189,1.0338019,0.9665340,0.9238099,0.9245186
Nauru,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,36.0894203,38.2514381,48.5815926,36.2788124,34.1763115,41.5387001,27.6305313,23.4487553
Nauru,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.0173335,4.4976687,3.3849697,4.6823897,5.2624688,7.2164388,9.5027800,7.9275913
Nauru,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,82.1618042,72.1829681,56.7470856,55.0927086,75.8409882,106.1320343,133.7618256,141.6596375
Nauru,Gross Domestic Product (GDP) per Capita in PPP Int$,,"6,795.9083292","8,075.2514045","9,583.1524672","8,399.8899045","10,209.4326687","10,422.7647700","11,226.0110873","11,886.4670908"
New Zealand,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9.5884371,9.5102310,9.6523466,9.3661871,9.4241304,9.3283062,9.2922297,9.1700554
New Zealand,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,11.9581108,12.0987778,12.2652502,12.3711634,12.8504248,13.3646603,13.5755825,13.5770741
New Zealand,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
New Zealand,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7.5049648,7.4922690,7.5779805,7.2717533,7.2975345,6.9676647,6.9276886,6.9193254
New Zealand,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,42.6192284,41.9417458,39.4743271,37.8479576,37.4692268,36.8868866,36.0691032,35.8735161
New Zealand,Gross Domestic Product (GDP) per Capita in PPP Int$,,"31,114.5827565","32,479.9362605","32,545.8265847","35,614.6855096","36,795.5553775","37,322.2413860","39,394.2273294","41,084.9594966"
Niue,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10.3177948,15.8411045,8.3079948,9.1638975,10.5235424,8.1904717,7.7465954,8.6309347
Niue,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,1.1854750,0.7724067,1.4972774,1.3325461,1.1257974,0.9428030,0.9981716,0.8946889
Niue,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,14.4225512,11.4417267,14.3800020,21.0956402,29.9744396,25.1283646,22.2863598,27.0818195
Niue,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8.7073917,13.9062491,6.9889112,7.1086011,7.2506957,6.0551205,5.9428368,6.2163005
Niue,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,125.5349274,152.6432343,144.9508057,127.1386719,120.2602844,108.3304749,119.4577942,119.4577942
Niue,Gross Domestic Product (GDP) per Capita in PPP Int$,,"10,615.3871561","11,614.8721633","11,595.1307837","11,762.0098778","12,301.4530607","12,660.4444654","12,550.8349926","12,820.5041559"
Palau,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11.6086121,10.8177919,11.4212732,12.0147343,12.0230246,10.8883076,11.8446894,11.9611626
Palau,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,16.7577000,17.1871319,14.9083319,14.6174669,13.9233198,14.9417381,14.4502459,15.4570217
Palau,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,35.7932739,31.7969265,32.7866745,29.1534634,31.8195667,31.0382061,15.3528748,14.4040871
Palau,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.1047306,4.0513220,4.2370243,4.6211762,4.3924794,3.7505329,6.1920648,6.0549965
Palau,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,48.0874329,44.0414505,43.2558136,40.0000000,39.8373985,34.1296959,37.5000000,34.8275871
Palau,Gross Domestic Product (GDP) per Capita in PPP Int$,,"11,719.5537046","12,505.2298017","13,139.8687728","12,946.6714139","13,746.6922097","15,176.6135275","15,276.3931751","14,863.1037079"
Papua New Guinea,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2.1075602,2.2939780,2.6669354,2.9972789,3.2925720,1.9144120,2.5426409,2.4692762
Papua New Guinea,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,12.2836809,12.2399063,9.2209282,6.5724330,5.9552546,12.3689604,10.1445894,8.9985447
Papua New Guinea,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,26.0183697,22.4997692,22.4529057,27.2155323,32.2731819,11.8769751,17.8593254,15.5889149
Papua New Guinea,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.3003215,1.4970574,1.8222147,1.9845594,2.0338733,1.4502449,1.8306021,1.8621438
Papua New Guinea,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,18.3938885,19.6871624,22.4172897,27.6104870,27.2269192,24.0811386,22.7660828,20.3402252
Papua New Guinea,Gross Domestic Product (GDP) per Capita in PPP Int$,,"3,126.2750920","3,155.4036603","3,292.2710153","3,404.1257605","3,919.3282968","4,084.7495384","4,109.4650172","4,207.6944318"
Philippines,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4.3127627,4.2060938,4.3746524,4.4638114,4.1274114,4.3213687,4.4069672,4.4464078
Philippines,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,54.8458557,58.8930893,58.3145027,57.5744019,55.6934776,54.7878609,53.6878700,53.0457802
Philippines,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,1.7924975,0.9575028,1.0268230,1.7428925,1.4137287,1.3875936,2.3195956,2.5940251
Philippines,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.3758758,1.1096280,1.1499584,1.1701828,1.1387837,1.3606836,1.3975060,1.4188697
Philippines,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,19.1551495,17.9154396,18.9164200,18.6516171,18.0915432,18.7645435,19.4926777,19.9110355
Philippines,Gross Domestic Product (GDP) per Capita in PPP Int$,,"5,482.3164564","5,707.2036030","6,103.6605736","6,540.5005992","6,959.2148177","7,341.9425796","7,809.4244489","8,360.5098599"
Republic of Korea,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6.2219410,6.2942543,6.4374456,6.5788379,6.8214746,7.0450559,7.3251205,7.6038637
Republic of Korea,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,34.4075775,34.5529060,34.9587250,34.6324234,34.2913704,34.0266113,33.3557777,33.6690445
Republic of Korea,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Republic of Korea,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3.6708164,3.6672971,3.6973193,3.7941127,3.9036200,4.0382586,4.2172203,4.3629007
Republic of Korea,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,31.0014725,32.3464890,32.7278481,31.7599678,31.9801292,32.2953568,32.2647018,32.5218124
Republic of Korea,Gross Domestic Product (GDP) per Capita in PPP Int$,,"30,366.0485768","31,349.0316207","32,256.2668958","32,784.5756194","33,828.2958047","36,058.5081242","37,474.6764753","39,192.6840350"
Samoa,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5.4944758,5.4249220,4.8249526,6.1712294,6.2277956,5.6747098,5.5320935,5.4827857
Samoa,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,12.6131964,12.2851343,13.8927832,11.0636358,10.9903860,11.5008946,11.8810139,11.8570585
Samoa,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,11.1162233,18.7528381,6.7505970,23.4092674,17.7045174,8.5029650,10.8302870,13.0560236
Samoa,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.1375694,3.6900849,3.7775369,3.9912994,4.3879957,4.4892817,4.2254500,4.0872169
Samoa,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39.8519440,36.0339928,37.3304405,37.5747681,43.3547707,38.9430466,36.4963493,35.3023911
Samoa,Gross Domestic Product (GDP) per Capita in PPP Int$,,"5,253.9949211","5,663.7585475","5,751.0155956","5,693.5500350","5,822.4029033","5,937.0456287","6,384.7327761","6,638.1958653"
Singapore,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3.2485437,3.1891353,3.3675880,3.7148438,3.8913672,4.2045093,4.4223814,4.4403830
Singapore,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,41.4587555,39.5103722,37.6539040,36.1659851,33.2980461,33.0854492,32.6624489,32.1252403
Singapore,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Singapore,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.1655712,1.1837306,1.3234940,1.5491531,1.7525669,1.9793708,2.0937297,2.1404581
Singapore,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,15.4541035,14.6550016,14.4721165,14.9341478,15.9471626,17.7524548,17.5829277,17.0297337
Singapore,Gross Domestic Product (GDP) per Capita in PPP Int$,,"70,674.7264181","75,401.7559334","78,611.3357600","82,596.0035572","86,295.7668420","87,914.7096746","90,916.8046846","96,161.9429283"
Solomon Islands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7.2579241,7.1021333,5.5925155,5.4953642,5.8830295,5.2486854,5.1707106,4.6849194
Solomon Islands,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,4.5676312,3.8519583,4.7674880,5.0398293,4.7094040,4.8470793,4.6029992,5.3991623
Solomon Islands,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,36.7534027,40.4769135,36.8249168,37.2807007,38.0406418,28.4414139,26.1664753,23.4368954
Solomon Islands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.2588749,3.9538376,3.2664537,3.1696971,3.3680315,3.5014770,3.5797100,3.3339732
Solomon Islands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,56.4172554,47.7059059,48.8051109,46.8121185,45.2000923,47.9483528,47.0402107,46.5259094
